ENSG00000111554	ENSPTRG00000005196	ENSMFAG00000044312	ENSMICG00000003661	ENSMUSG00000020212	ENSRNOG00000007286	ENSMMMG00000006024	ENSCAFG00000000412	ENSSSCG00000000483	ENSLAFG00000002099	ENSGALG00000009905	ENSCABG00000016582
ENSG00000111581	ENSPTRG00000005200	ENSMFAG00000032446	ENSMICG00000013152	ENSMUSG00000052798	ENSRNOG00000006541	ENSMMMG00000004234	ENSCAFG00000000417	ENSSSCG00000000486	ENSLAFG00000015798	ENSGALG00000009934	ENSCABG00000015695
ENSG00000111596	ENSPTRG00000005216	ENSMFAG00000034373	ENSMICG00000001644	ENSMUSG00000020166	ENSRNOG00000004909	ENSMMMG00000003525	ENSCAFG00000000441	ENSSSCG00000000502	ENSLAFG00000004789	ENSGALG00000010042	ENSCABG00000012391
ENSG00000111602	ENSPTRG00000022963	ENSMFAG00000030313	ENSMICG00000000094	ENSMUSG00000039994	ENSRNOG00000031916	ENSMMMG00000013421	ENSCAFG00000000124	ENSSSCG00000000399	ENSLAFG00000004742	ENSGALG00000034688	ENSCABG00000005900
ENSG00000111615	ENSPTRG00000005238	ENSMFAG00000000042	ENSMICG00000015127	ENSMUSG00000063334	ENSRNOG00000004035	ENSMMMG00000002493	ENSCAFG00000005665	ENSSSCG00000033524	ENSLAFG00000015986	ENSGALG00000010227	ENSCABG00000020336
ENSG00000111644	ENSPTRG00000004582	ENSMFAG00000005997	ENSMICG00000006616	ENSMUSG00000072770	ENSRNOG00000017399	ENSMMMG00000017414	ENSCAFG00000014778	ENSSSCG00000000700	ENSLAFG00000008377	ENSGALG00000048620	ENSCABG00000011760
ENSG00000111647	ENSPTRG00000005339	ENSMFAG00000010028	ENSMICG00000010210	ENSMUSG00000019951	ENSRNOG00000050317	ENSMMMG00000018268	ENSCAFG00000006703	ENSSSCG00000026697	ENSLAFG00000001375	ENSGALG00000011557	ENSCABG00000006488
ENSG00000111652	ENSPTRG00000004586	ENSMFAG00000038467	ENSMICG00000013661	ENSMUSG00000030127	ENSRNOG00000016778	ENSMMMG00000017113	ENSCAFG00000014705	ENSSSCG00000000691	ENSLAFG00000004634	ENSGALG00000014467	ENSCABG00000011840
ENSG00000111653	ENSPTRG00000004583	ENSMFAG00000001174	ENSMICG00000006626	ENSMUSG00000030330	ENSRNOG00000023363	ENSMMMG00000017397	ENSCAFG00000014771	ENSSSCG00000044078	ENSLAFG00000008379	ENSGALG00000014457	ENSCABG00000011761
ENSG00000111667	ENSPTRG00000004594	ENSMFAG00000000814	ENSMICG00000001749	ENSMUSG00000038429	ENSRNOG00000015409	ENSMMMG00000016921	ENSCAFG00000014586	ENSSSCG00000000684	ENSLAFG00000006569	ENSGALG00000014525	ENSCABG00000012057
ENSG00000111670	ENSPTRG00000005356	ENSMFAG00000038457	ENSMICG00000012048	ENSMUSG00000035311	ENSRNOG00000005228	ENSMMMG00000017694	ENSCAFG00000007248	ENSSSCG00000000862	ENSLAFG00000004687	ENSGALG00000012763	ENSCABG00000019918
ENSG00000111679	ENSPTRG00000004601	ENSMFAG00000033356	ENSMICG00000001782	ENSMUSG00000004266	ENSRNOG00000014294	ENSMMMG00000016690	ENSCAFG00000014463	ENSSSCG00000025537	ENSLAFG00000026638	ENSGALG00000014561	ENSCABG00000000837
ENSG00000111684	ENSPTRG00000004604	ENSMFAG00000038298	ENSMICG00000001793	ENSMUSG00000004270	ENSRNOG00000012269	ENSMMMG00000016656	ENSCAFG00000014412	ENSSSCG00000027205	ENSLAFG00000003470	ENSGALG00000014570	ENSCABG00000000820
ENSG00000111700	ENSPTRG00000044231	ENSMFAG00000037163	ENSMICG00000014786	ENSMUSG00000030236	ENSRNOG00000030538	ENSMMMG00000016797	ENSCAFG00000012373	ENSSSCG00000021998	ENSLAFG00000028736	ENSGALG00000019277	ENSCABG00000008356
ENSG00000111711	ENSPTRG00000004759	ENSMFAG00000045290	ENSMICG00000041496	ENSMUSG00000030245	ENSRNOG00000058386	ENSMMMG00000016903	ENSCAFG00000012256	ENSSSCG00000000579	ENSLAFG00000000965	ENSGALG00000033855	ENSCABG00000022144
ENSG00000111713	ENSPTRG00000004761	ENSMFAG00000002312	ENSMICG00000017175	ENSMUSG00000030244	ENSRNOG00000059753	ENSMMMG00000016925	ENSCAFG00000025047	ENSSSCG00000000577	ENSLAFG00000000969	ENSGALG00000013265	ENSCABG00000004581
ENSG00000111725	ENSPTRG00000005520	ENSMFAG00000002388	ENSMICG00000012419	ENSMUSG00000029513	ENSRNOG00000001142	ENSMMMG00000021359	ENSCAFG00000009986	ENSSSCG00000009840	ENSLAFG00000005553	ENSGALG00000007373	ENSCABG00000021405
ENSG00000111726	ENSPTRG00000004765	ENSMFAG00000032764	ENSMICG00000004164	ENSMUSG00000030282	ENSRNOG00000013816	ENSMMMG00000017554	ENSCAFG00000011862	ENSSSCG00000034733	ENSLAFG00000005720	ENSGALG00000013229	ENSCABG00000019653
ENSG00000111727	ENSPTRG00000005375	ENSMFAG00000036071	ENSMICG00000002039	ENSMUSG00000020246	ENSRNOG00000053510	ENSMMMG00000017365	ENSCAFG00000007476	ENSSSCG00000000846	ENSLAFG00000003817	ENSGALG00000029616	ENSCABG00000011523
ENSG00000111728	ENSPTRG00000050648	ENSMFAG00000042675	ENSMICG00000002516	ENSMUSG00000030283	ENSRNOG00000014018	ENSMMMG00000017575	ENSCAFG00000011838	ENSSSCG00000031329	ENSLAFG00000010423	ENSGALG00000013211	ENSCABG00000019678
ENSG00000111731	ENSPTRG00000004767	ENSMFAG00000038900	ENSMICG00000002294	ENSMUSG00000030279	ENSRNOG00000014382	ENSMMMG00000017591	ENSCAFG00000011774	ENSSSCG00000000570	ENSLAFG00000022820	ENSGALG00000013210	ENSCABG00000019686
ENSG00000111732	ENSPTRG00000004640	ENSMFAG00000037834	ENSMICG00000011695	ENSMUSG00000040627	ENSRNOG00000015478	ENSMMMG00000014079	ENSCAFG00000013897	ENSSSCG00000000667	ENSLAFG00000000721	ENSGALG00000014280	ENSCABG00000012670
ENSG00000111752	ENSPTRG00000004647	ENSMFAG00000007626	ENSMICG00000014385	ENSMUSG00000040669	ENSRNOG00000015191	ENSMMMG00000014135	ENSCAFG00000013824	ENSSSCG00000000661	ENSLAFG00000010608	ENSGALG00000014263	ENSCABG00000012708
ENSG00000111775	ENSPTRG00000005532	ENSMFAG00000032707	ENSMICG00000046311	ENSMUSG00000041697	ENSRNOG00000001170	ENSMMMG00000021098	ENSCAFG00000031458	ENSSSCG00000039265	ENSLAFG00000006388	ENSGALG00000007205	ENSCABG00000014763
ENSG00000111790	ENSPTRG00000004783	ENSMFAG00000043095	ENSMICG00000035135	ENSMUSG00000040242	ENSRNOG00000001811	ENSMMMG00000018478	ENSCAFG00000011221	ENSSSCG00000000554	ENSLAFG00000012476	ENSGALG00000014084	ENSCABG00000019632
ENSG00000111799	ENSPTRG00000018351	ENSMFAG00000034460	ENSMICG00000015681	ENSMUSG00000032332	ENSRNOG00000058470	ENSMMMG00000007634	ENSCAFG00000002702	ENSSSCG00000004484	ENSLAFG00000010089	ENSGALG00000015908	ENSCABG00000019906
ENSG00000111816	ENSPTRG00000018521	ENSMFAG00000000665	ENSMICG00000003603	ENSMUSG00000019779	ENSRNOG00000000543	ENSMMMG00000015306	ENSCAFG00000004055	ENSSSCG00000004434	ENSLAFG00000005589	ENSGALG00000014979	ENSCABG00000002119
ENSG00000111817	ENSPTRG00000018529	ENSMFAG00000033289	ENSMICG00000008111	ENSMUSG00000039497	ENSRNOG00000000824	ENSMMMG00000015341	ENSCAFG00000000886	ENSSSCG00000004441	ENSLAFG00000009134	ENSGALG00000014963	ENSCABG00000015800
ENSG00000111845	ENSPTRG00000017719	ENSMFAG00000002231	ENSMICG00000004453	ENSMUSG00000038683	ENSRNOG00000023799	ENSMMMG00000015091	ENSCAFG00000009688	ENSSSCG00000001041	ENSLAFG00000009789	ENSGALG00000012724	ENSCABG00000006969
ENSG00000111859	ENSPTRG00000017727	ENSMFAG00000042994	ENSMICG00000017359	ENSMUSG00000021365	ENSRNOG00000014548	ENSMMMG00000015238	ENSCAFG00000009773	ENSSSCG00000023956	ENSLAFG00000014842	ENSGALG00000012747	ENSCABG00000022336
ENSG00000111860	ENSPTRG00000018549	ENSMFAG00000000904	ENSMICG00000014569	ENSMUSG00000038594	ENSRNOG00000000414	ENSMMMG00000015976	ENSCAFG00000000935	ENSSSCG00000004249	ENSLAFG00000014839	ENSGALG00000014892	ENSCABG00000009076
ENSG00000111880	ENSPTRG00000018413	ENSMFAG00000030988	ENSMICG00000006070	ENSMUSG00000028274	ENSRNOG00000007867	ENSMMMG00000009561	ENSCAFG00000003089	ENSSSCG00000004311	ENSLAFG00000008130	ENSGALG00000015787	ENSCABG00000001908
ENSG00000111885	ENSPTRG00000018558	ENSMFAG00000039714	ENSMICG00000003859	ENSMUSG00000003746	ENSRNOG00000000800	ENSMMMG00000016070	ENSCAFG00000000945	ENSSSCG00000004244	ENSLAFG00000010501	ENSGALG00000014878	ENSCABG00000012494
ENSG00000111897	ENSPTRG00000018562	ENSMFAG00000043662	ENSMICG00000006427	ENSMUSG00000019877	ENSRNOG00000029360	ENSMMMG00000016167	ENSCAFG00000000989	ENSSSCG00000004237	ENSLAFG00000006444	ENSGALG00000014868	ENSCABG00000003290
ENSG00000111907	ENSPTRG00000018572	ENSMFAG00000040169	ENSMICG00000014048	ENSMUSG00000000296	ENSRNOG00000021478	ENSMMMG00000016339	ENSCAFG00000001029	ENSSSCG00000004225	ENSLAFG00000001601	ENSGALG00000014843	ENSCABG00000022450
ENSG00000111912	ENSPTRG00000018575	ENSMFAG00000044102	ENSMICG00000014076	ENSMUSG00000039697	ENSRNOG00000014004	ENSMMMG00000016443	ENSCAFG00000001047	ENSSSCG00000004222	ENSLAFG00000014213	ENSGALG00000014834	ENSCABG00000013203
ENSG00000111961	ENSPTRG00000018688	ENSMFAG00000040522	ENSMICG00000014483	ENSMUSG00000015305	ENSRNOG00000013160	ENSMMMG00000002396	ENSCAFG00000000366	ENSSSCG00000033175	ENSLAFG00000016939	ENSGALG00000012342	ENSCABG00000018828
ENSG00000112029	ENSPTRG00000018721	ENSMFAG00000042214	ENSMICG00000003809	ENSMUSG00000019773	ENSRNOG00000024077	ENSMMMG00000003740	ENSCAFG00000000547	ENSSSCG00000004077	ENSLAFG00000001713	ENSGALG00000013607	ENSCABG00000007171
ENSG00000112033	ENSPTRG00000018082	ENSMFAG00000036921	ENSMICG00000000028	ENSMUSG00000002250	ENSRNOG00000000503	ENSMMMG00000024329	ENSCAFG00000001310	ENSSSCG00000001539	ENSLAFG00000017670	ENSGALG00000002588	ENSCABG00000015330
ENSG00000112038	ENSPTRG00000018723	ENSMFAG00000002542	ENSMICG00000030084	ENSMUSG00000000766	ENSRNOG00000018191	ENSMMMG00000003833	ENSCAFG00000040985	ENSSSCG00000004074	ENSLAFG00000002597	ENSGALG00000013616	ENSCABG00000000499
ENSG00000112039	ENSPTRG00000018084	ENSMFAG00000029851	ENSMICG00000012463	ENSMUSG00000007570	ENSRNOG00000000504	ENSMMMG00000024330	ENSCAFG00000001313	ENSSSCG00000001546	ENSLAFG00000016443	ENSGALG00000002561	ENSCABG00000015323
ENSG00000112041	ENSPTRG00000018087	ENSMFAG00000002441	ENSMICG00000000029	ENSMUSG00000037446	ENSRNOG00000000507	ENSMMMG00000024333	ENSCAFG00000001335	ENSSSCG00000035972	ENSLAFG00000014823	ENSGALG00000031301	ENSCABG00000015211
ENSG00000112053	ENSPTRG00000018095	ENSMFAG00000031229	ENSMICG00000043206	ENSMUSG00000036196	ENSRNOG00000000512	ENSMMMG00000024345	ENSCAFG00000001376	ENSSSCG00000001555	ENSLAFG00000005125	ENSGALG00000040498	ENSCABG00000007846
ENSG00000112062	ENSPTRG00000018097	ENSMFAG00000037865	ENSMICG00000042219	ENSMUSG00000053436	ENSRNOG00000000513	ENSMMMG00000024347	ENSCAFG00000049343	ENSSSCG00000001556	ENSLAFG00000005132	ENSGALG00000042833	ENSCABG00000007369
ENSG00000112077	ENSPTRG00000018261	ENSMFAG00000042670	ENSMICG00000008366	ENSMUSG00000023926	ENSRNOG00000050121	ENSMMMG00000024616	ENSCAFG00000002141	ENSSSCG00000001735	ENSLAFG00000004728	ENSGALG00000016684	ENSCABG00000016805
ENSG00000112118	ENSPTRG00000018275	ENSMFAG00000001888	ENSMICG00000011430	ENSMUSG00000041859	ENSRNOG00000012543	ENSMMMG00000024634	ENSCAFG00000002196	ENSSSCG00000025488	ENSLAFG00000010584	ENSGALG00000016676	ENSCABG00000001058
ENSG00000112137	ENSPTRG00000046942	ENSMFAG00000039842	ENSMICG00000000165	ENSMUSG00000054728	ENSRNOG00000014264	ENSMMMG00000015495	ENSCAFG00000009809	ENSSSCG00000001052	ENSLAFG00000012954	ENSGALG00000012732	ENSCABG00000022357
ENSG00000112139	ENSPTRG00000018124	ENSMFAG00000042141	ENSMICG00000003385	ENSMUSG00000043557	ENSRNOG00000000536	ENSMMMG00000024419	ENSCAFG00000001488	ENSSSCG00000001582	ENSLAFG00000002996	ENSGALG00000010145	ENSCABG00000021886
ENSG00000112144	ENSPTRG00000018286	ENSMFAG00000000964	ENSMICG00000038462	ENSMUSG00000009828	ENSRNOG00000008691	ENSMMMG00000000307	ENSCAFG00000002255	ENSSSCG00000002628	ENSLAFG00000005014	ENSGALG00000016321	ENSCABG00000019810
ENSG00000112146	ENSPTRG00000018287	ENSMFAG00000044285	ENSMICG00000008924	ENSMUSG00000001366	ENSRNOG00000008214	ENSMMMG00000000398	ENSCAFG00000002264	ENSSSCG00000002629	ENSLAFG00000012088	ENSGALG00000016320	ENSCABG00000019830
ENSG00000112149	ENSPTRG00000017742	ENSMFAG00000030839	ENSMICG00000042608	ENSMUSG00000015396	ENSRNOG00000018092	ENSMMMG00000015991	ENSCAFG00000028456	ENSSSCG00000021576	ENSLAFG00000017967	ENSGALG00000046032	ENSCABG00000006540
ENSG00000112159	ENSPTRG00000018423	ENSMFAG00000041968	ENSMICG00000012232	ENSMUSG00000058006	ENSRNOG00000047513	ENSMMMG00000010037	ENSCAFG00000003109	ENSSSCG00000004328	ENSLAFG00000010196	ENSGALG00000015733	ENSCABG00000015936
ENSG00000112164	ENSPTRG00000018131	ENSMFAG00000038906	ENSMICG00000017281	ENSMUSG00000024027	ENSRNOG00000001152	ENSMMMG00000024447	ENSCAFG00000001547	ENSSSCG00000001589	ENSLAFG00000004325	ENSGALG00000010078	ENSCABG00000010970
ENSG00000112167	ENSPTRG00000018132	ENSMFAG00000045847	ENSMICG00000035440	ENSMUSG00000045107	ENSRNOG00000006341	ENSMMMG00000024448	ENSCAFG00000001549	ENSSSCG00000033246	ENSLAFG00000004332	ENSGALG00000028573	ENSCABG00000010971
ENSG00000112175	ENSPTRG00000018300	ENSMFAG00000031219	ENSMICG00000008719	ENSMUSG00000032179	ENSRNOG00000010917	ENSMMMG00000000913	ENSCAFG00000002345	ENSSSCG00000001478	ENSLAFG00000015978	ENSGALG00000016293	ENSCABG00000007722
ENSG00000112186	ENSPTRG00000017750	ENSMFAG00000041795	ENSMICG00000014446	ENSMUSG00000021373	ENSRNOG00000043350	ENSMMMG00000016117	ENSCAFG00000009977	ENSSSCG00000001068	ENSLAFG00000011419	ENSGALG00000012715	ENSCABG00000005601
ENSG00000112195	ENSPTRG00000018150	ENSMFAG00000000404	ENSMICG00000027522	ENSMUSG00000071068	ENSRNOG00000013554	ENSMMMG00000024467	ENSCAFG00000001589	ENSSSCG00000001616	ENSLAFG00000007898	ENSGALG00000003361	ENSCABG00000009242
ENSG00000112200	ENSPTRG00000018306	ENSMFAG00000043714	ENSMICG00000014017	ENSMUSG00000042197	ENSRNOG00000012718	ENSMMMG00000001407	ENSCAFG00000002451	ENSSSCG00000001497	ENSLAFG00000007200	ENSGALG00000016282	ENSCABG00000010339
ENSG00000112208	ENSPTRG00000018307	ENSMFAG00000043879	ENSMICG00000043661	ENSMUSG00000042215	ENSRNOG00000012709	ENSMMMG00000001466	ENSCAFG00000028759	ENSSSCG00000033526	ENSLAFG00000007207	ENSGALG00000026605	ENSCABG00000010337
ENSG00000112210	ENSPTRG00000043341	ENSMFAG00000032369	ENSMICG00000014037	ENSMUSG00000004768	ENSRNOG00000012629	ENSMMMG00000001475	ENSCAFG00000002459	ENSSSCG00000029539	ENSLAFG00000007209	ENSGALG00000016279	ENSCABG00000010334
ENSG00000112214	ENSPTRG00000018433	ENSMFAG00000038694	ENSMICG00000009176	ENSMUSG00000028259	ENSRNOG00000007680	ENSMMMG00000011104	ENSCAFG00000028858	ENSSSCG00000004340	ENSLAFG00000018283	ENSGALG00000015573	ENSCABG00000005716
ENSG00000112218	ENSPTRG00000018434	ENSMFAG00000007033	ENSMICG00000048052	ENSMUSG00000040372	ENSRNOG00000007675	ENSMMMG00000011119	ENSCAFG00000003446	ENSSSCG00000035240	ENSLAFG00000031026	ENSGALG00000015570	ENSCABG00000005722
ENSG00000112234	ENSPTRG00000018438	ENSMFAG00000046148	ENSMICG00000038579	ENSMUSG00000040410	ENSRNOG00000005641	ENSMMMG00000011504	ENSCAFG00000003467	ENSSSCG00000004347	ENSLAFG00000005295	ENSGALG00000015490	ENSCABG00000016000
ENSG00000112242	ENSPTRG00000023584	ENSMFAG00000003628	ENSMICG00000028838	ENSMUSG00000016477	ENSRNOG00000029273	ENSMMMG00000000167	ENSCAFG00000031036	ENSSSCG00000040178	ENSLAFG00000000232	ENSGALG00000012680	ENSCABG00000002534
ENSG00000112246	ENSPTRG00000018447	ENSMFAG00000002878	ENSMICG00000008851	ENSMUSG00000019913	ENSRNOG00000037600	ENSMMMG00000011921	ENSCAFG00000003538	ENSSSCG00000004357	ENSLAFG00000006594	ENSGALG00000015466	ENSCABG00000005574
ENSG00000112249	ENSPTRG00000018448	ENSMFAG00000002081	ENSMICG00000008861	ENSMUSG00000038774	ENSRNOG00000037604	ENSMMMG00000011942	ENSCAFG00000003554	ENSSSCG00000004358	ENSLAFG00000011363	ENSGALG00000015465	ENSCABG00000005112
ENSG00000112280	ENSPTRG00000018329	ENSMFAG00000031890	ENSMICG00000003102	ENSMUSG00000026147	ENSRNOG00000012920	ENSMMMG00000002263	ENSCAFG00000002589	ENSSSCG00000004274	ENSLAFG00000015016	ENSGALG00000015970	ENSCABG00000009258
ENSG00000112282	ENSPTRG00000018601	ENSMFAG00000008281	ENSMICG00000002926	ENSMUSG00000019984	ENSRNOG00000013422	ENSMMMG00000017824	ENSCAFG00000000380	ENSSSCG00000004196	ENSLAFG00000003872	ENSGALG00000040607	ENSCABG00000016755
ENSG00000112293	ENSPTRG00000017775	ENSMFAG00000045533	ENSMICG00000011398	ENSMUSG00000021340	ENSRNOG00000017702	ENSMMMG00000000521	ENSCAFG00000010284	ENSSSCG00000001089	ENSLAFG00000011368	ENSGALG00000029836	ENSCABG00000012424
ENSG00000112294	ENSPTRG00000017776	ENSMFAG00000044209	ENSMICG00000011418	ENSMUSG00000035936	ENSRNOG00000023538	ENSMMMG00000000574	ENSCAFG00000010366	ENSSSCG00000001090	ENSLAFG00000006580	ENSGALG00000032544	ENSCABG00000012460
ENSG00000112305	ENSPTRG00000018333	ENSMFAG00000032465	ENSMICG00000008161	ENSMUSG00000026155	ENSRNOG00000049127	ENSMMMG00000002610	ENSCAFG00000002612	ENSSSCG00000004276	ENSLAFG00000007948	ENSGALG00000015959	ENSCABG00000015951
ENSG00000112308	ENSPTRG00000017780	ENSMFAG00000039257	ENSMICG00000027769	ENSMUSG00000019132	ENSRNOG00000018456	ENSMMMG00000000667	ENSCAFG00000010417	ENSSSCG00000038752	ENSLAFG00000002569	ENSGALG00000013628	ENSCABG00000012513
ENSG00000112309	ENSPTRG00000018334	ENSMFAG00000041245	ENSMICG00000035385	ENSMUSG00000026156	ENSRNOG00000046852	ENSMMMG00000002676	ENSCAFG00000002616	ENSSSCG00000026246	ENSLAFG00000026291	ENSGALG00000031590	ENSCABG00000015946
ENSG00000112312	ENSPTRG00000017781	ENSMFAG00000031787	ENSMICG00000014010	ENSMUSG00000006715	ENSRNOG00000018782	ENSMMMG00000000692	ENSCAFG00000010440	ENSSSCG00000001095	ENSLAFG00000022693	ENSGALG00000013626	ENSCABG00000012516
ENSG00000112319	ENSPTRG00000018619	ENSMFAG00000037522	ENSMICG00000007846	ENSMUSG00000010461	ENSRNOG00000016627	ENSMMMG00000018511	ENSCAFG00000000196	ENSSSCG00000034139	ENSLAFG00000012196	ENSGALG00000031656	ENSCABG00000009044
ENSG00000112333	ENSPTRG00000018472	ENSMFAG00000001910	ENSMICG00000014274	ENSMUSG00000019803	ENSRNOG00000050550	ENSMMMG00000013897	ENSCAFG00000003761	ENSSSCG00000004384	ENSLAFG00000013583	ENSGALG00000015305	ENSCABG00000017060
ENSG00000112357	ENSPTRG00000018638	ENSMFAG00000036835	ENSMICG00000004938	ENSMUSG00000020003	ENSRNOG00000012322	ENSMMMG00000019290	ENSCAFG00000000253	ENSSSCG00000004160	ENSLAFG00000007598	ENSGALG00000013874	ENSCABG00000010655
ENSG00000112365	ENSPTRG00000018487	ENSMFAG00000000893	ENSMICG00000014485	ENSMUSG00000019826	ENSRNOG00000000308	ENSMMMG00000014455	ENSCAFG00000003828	ENSSSCG00000004411	ENSLAFG00000026719	ENSGALG00000015231	ENSCABG00000014071
ENSG00000112367	ENSPTRG00000018492	ENSMFAG00000031930	ENSMICG00000014528	ENSMUSG00000038417	ENSRNOG00000000312	ENSMMMG00000014523	ENSCAFG00000003842	ENSSSCG00000004405	ENSLAFG00000030889	ENSGALG00000015070	ENSCABG00000015451
ENSG00000112379	ENSPTRG00000018647	ENSMFAG00000040356	ENSMICG00000013986	ENSMUSG00000019852	ENSRNOG00000011460	ENSMMMG00000019413	ENSCAFG00000000272	ENSSSCG00000022968	ENSLAFG00000001882	ENSGALG00000013846	ENSCABG00000010627
ENSG00000112394	ENSPTRG00000018506	ENSMFAG00000037297	ENSMICG00000030833	ENSMUSG00000019838	ENSRNOG00000000588	ENSMMMG00000014746	ENSCAFG00000003922	ENSSSCG00000004419	ENSLAFG00000015252	ENSGALG00000015040	ENSCABG00000019388
ENSG00000112406	ENSPTRG00000018656	ENSMFAG00000037854	ENSMICG00000017218	ENSMUSG00000039879	ENSRNOG00000060972	ENSMMMG00000000611	ENSCAFG00000000282	ENSSSCG00000004144	ENSLAFG00000005898	ENSGALG00000013824	ENSCABG00000012138
ENSG00000112414	ENSPTRG00000018663	ENSMFAG00000001233	ENSMICG00000010198	ENSMUSG00000039116	ENSRNOG00000011411	ENSMMMG00000000735	ENSCAFG00000000296	ENSSSCG00000004139	ENSLAFG00000005050	ENSGALG00000013803	ENSCABG00000020154
ENSG00000112473	ENSPTRG00000018035	ENSMFAG00000038848	ENSMICG00000000905	ENSMUSG00000024327	ENSRNOG00000000465	ENSMMMG00000024231	ENSCAFG00000000917	ENSSSCG00000001475	ENSLAFG00000002138	ENSGALG00000047574	ENSCABG00000001227
ENSG00000112541	ENSPTRG00000018787	ENSMFAG00000046132	ENSMICG00000008121	ENSMUSG00000023868	ENSRNOG00000011310	ENSMMMG00000009083	ENSCAFG00000000795	ENSSSCG00000004027	ENSLAFG00000001674	ENSGALG00000011537	ENSCABG00000020664
ENSG00000112562	ENSPTRG00000018815	ENSMFAG00000003901	ENSMICG00000000590	ENSMUSG00000023886	ENSRNOG00000014166	ENSMMMG00000008070	ENSCAFG00000000868	ENSSSCG00000004013	ENSLAFG00000000049	ENSGALG00000011205	ENSCABG00000009931
ENSG00000112576	ENSPTRG00000018164	ENSMFAG00000039022	ENSMICG00000027138	ENSMUSG00000034165	ENSRNOG00000050258	ENSMMMG00000024495	ENSCAFG00000001618	ENSSSCG00000032284	ENSLAFG00000023148	ENSGALG00000003485	ENSCABG00000010369
ENSG00000112578	ENSPTRG00000018163	ENSMFAG00000033214	ENSMICG00000011347	ENSMUSG00000023988	ENSRNOG00000049121	ENSMMMG00000024493	ENSCAFG00000001614	ENSSSCG00000026752	ENSLAFG00000015418	ENSGALG00000003467	ENSCABG00000010370
ENSG00000112584	ENSPTRG00000018825	ENSMFAG00000036537	ENSMICG00000030538	ENSMUSG00000014763	ENSRNOG00000058790	ENSMMMG00000007838	ENSCAFG00000004109	ENSSSCG00000029697	ENSLAFG00000008914	ENSGALG00000011180	ENSCABG00000013156
ENSG00000112624	ENSPTRG00000018174	ENSMFAG00000001446	ENSMICG00000003774	ENSMUSG00000036568	ENSRNOG00000016229	ENSMMMG00000024518	ENSCAFG00000001725	ENSSSCG00000001646	ENSLAFG00000013839	ENSGALG00000009911	ENSCABG00000006379
ENSG00000112655	ENSPTRG00000018188	ENSMFAG00000044413	ENSMICG00000008302	ENSMUSG00000023972	ENSRNOG00000039976	ENSMMMG00000024542	ENSCAFG00000001814	ENSSSCG00000001660	ENSLAFG00000017257	ENSGALG00000008609	ENSCABG00000009621
ENSG00000112658	ENSPTRG00000018189	ENSMFAG00000043125	ENSMICG00000027236	ENSMUSG00000015605	ENSRNOG00000018232	ENSMMMG00000024543	ENSCAFG00000001829	ENSSSCG00000001661	ENSLAFG00000010278	ENSGALG00000032029	ENSCABG00000009617
ENSG00000112697	ENSPTRG00000018355	ENSMFAG00000036109	ENSMICG00000015757	ENSMUSG00000032328	ENSRNOG00000010895	ENSMMMG00000007574	ENSCAFG00000002708	ENSSSCG00000033155	ENSLAFG00000002315	ENSGALG00000015904	ENSCABG00000019895
ENSG00000112699	ENSPTRG00000017663	ENSMFAG00000031316	ENSMICG00000047521	ENSMUSG00000038372	ENSRNOG00000017605	ENSMMMG00000003142	ENSCAFG00000009212	ENSSSCG00000000994	ENSLAFG00000012336	ENSGALG00000033170	ENSCABG00000002152
ENSG00000112701	ENSPTRG00000018357	ENSMFAG00000041950	ENSMICG00000005250	ENSMUSG00000034252	ENSRNOG00000024336	ENSMMMG00000007505	ENSCAFG00000002711	ENSSSCG00000020702	ENSLAFG00000004947	ENSGALG00000015901	ENSCABG00000001579
ENSG00000112715	ENSPTRG00000043213	ENSMFAG00000043991	ENSMICG00000005068	ENSMUSG00000023951	ENSRNOG00000019598	ENSMMMG00000024565	ENSCAFG00000001938	ENSSSCG00000001695	ENSLAFG00000032226	ENSGALG00000010290	ENSCABG00000019852
ENSG00000112739	ENSPTRG00000017683	ENSMFAG00000018980	ENSMICG00000011768	ENSMUSG00000021413	ENSRNOG00000016705	ENSMMMG00000014263	ENSCAFG00000009381	ENSSSCG00000001002	ENSLAFG00000004109	ENSGALG00000012813	ENSCABG00000020578
ENSG00000112759	ENSPTRG00000018216	ENSMFAG00000038090	ENSMICG00000038074	ENSMUSG00000023942	ENSRNOG00000019752	ENSMMMG00000024571	ENSCAFG00000001981	ENSSSCG00000001700	ENSLAFG00000010303	ENSGALG00000010182	ENSCABG00000020740
ENSG00000112769	ENSPTRG00000018514	ENSMFAG00000037073	ENSMICG00000008751	ENSMUSG00000019846	ENSRNOG00000000599	ENSMMMG00000015194	ENSCAFG00000004043	ENSSSCG00000004425	ENSLAFG00000004076	ENSGALG00000015001	ENSCABG00000021856
ENSG00000112773	ENSPTRG00000047338	ENSMFAG00000040558	ENSMICG00000006596	ENSMUSG00000032265	ENSRNOG00000010240	ENSMMMG00000008000	ENSCAFG00000031894	ENSSSCG00000004464	ENSLAFG00000002223	ENSGALG00000035903	ENSCABG00000001827
ENSG00000112782	ENSPTRG00000018230	ENSMFAG00000005042	ENSMICG00000034568	ENSMUSG00000023959	ENSRNOG00000047218	ENSMMMG00000024588	ENSCAFG00000002016	ENSSSCG00000037416	ENSLAFG00000001856	ENSGALG00000016707	ENSCABG00000022867
